"No.","Time","Source","Destination","Protocol","Length","Info"
"136","2.169298","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=158948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 139]"
"137","2.169298","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=160388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 139]"
"138","2.169435","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=1072 Ack=161828 Win=2047 Len=0"
"139","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"140","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=163268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"141","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=164708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"142","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=166148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"143","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=167588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"144","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=169028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"145","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=170468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"146","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=171908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"147","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=173348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"148","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=174788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"149","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=176228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 150]"
"150","2.169515","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"151","2.169560","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=1072 Ack=179108 Win=2047 Len=0"
"152","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=179108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"153","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=180548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"154","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=181988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"155","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=183428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"156","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=184868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"157","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=186308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"158","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=187748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"159","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=189188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"160","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=190628 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"161","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=192068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"162","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=193508 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 163]"
"163","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"164","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=196388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"165","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=197828 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"166","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=199268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"167","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=200708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"168","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=202148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"169","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=203588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"170","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=205028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"171","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=206468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"172","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=207908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"173","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=209348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 174]"
"174","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"175","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=212228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 180]"
"176","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=213668 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 180]"
"177","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=215108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 180]"
"178","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=216548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 180]"
"179","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  37450 [ACK] Seq=217988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 180]"
"180","2.176858","2a00:86c0:126:126::153","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","261","Application Data"
"181","2.177006","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::153","TCP","74","37450  >  443 [ACK] Seq=1072 Ack=219615 Win=2047 Len=0"
"182","2.183355","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TLSv1.2","1149","Application Data"
"183","2.183672","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TLSv1.2","1145","Application Data"
"184","2.197165","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","621","Application Data"
"185","2.197673","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","621","Application Data"
"186","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"187","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"188","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=3428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"189","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=4868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"190","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=6308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"191","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=7748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"192","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=9188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"193","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=10628 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"194","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=12068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 195]"
"195","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"196","2.198715","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=14948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"197","2.198820","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=16388 Win=4095 Len=0"
"198","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=16388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"199","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=17828 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"200","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=19268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"201","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=20708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"202","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=22148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"203","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=23588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"204","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=25028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"205","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=26468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"206","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=27908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 207]"
"207","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"208","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=30788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"209","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=32228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"210","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=33668 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"211","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=35108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"212","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=36548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"213","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=37988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"214","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=39428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"215","2.202349","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=40868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"216","2.202536","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=42308 Win=4095 Len=0"
"217","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=42308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"218","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=43748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"219","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=45188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 220]"
"220","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"221","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=48068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"222","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=49508 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"223","2.204436","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=50948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"224","2.204503","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=52388 Win=4095 Len=0"
"225","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=52388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"226","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=53828 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"227","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=55268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"228","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=56708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 319]"
"229","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=548 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"230","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=1988 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"231","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=3428 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"232","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=4868 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"233","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=6308 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"234","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=7748 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"235","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=9188 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"236","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=10628 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"237","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=12068 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 238]"
"238","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"239","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=14948 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"240","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=16388 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"241","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=17828 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"242","2.205706","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=19268 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"243","2.205838","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=58148 Win=4095 Len=0"
"244","2.205873","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","15635  >  443 [ACK] Seq=1076 Ack=20708 Win=4095 Len=0"
"245","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=20708 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"246","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=22148 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"247","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=23588 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"248","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=25028 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"249","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=26468 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"250","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=27908 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"251","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=29348 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 252]"
"252","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"253","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=32228 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"254","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=33668 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"255","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=35108 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"256","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=36548 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"257","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=37988 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"258","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=39428 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"259","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=40868 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"260","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=42308 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"261","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=43748 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"262","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=45188 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 263]"
"263","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"264","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=48068 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 276]"
"265","2.207600","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  15635 [ACK] Seq=49508 Ack=1076 Win=2051 Len=1440 [TCP PDU reassembled in 276]"
